pCTRtest
;pCTR
7011;0.0003233848571646388
7012;0.0008283451302572186
7013;0.00033700095833798276
7014;0.00025115981339307104
7015;0.00019961732465296136
7016;0.00020260910067129348
7017;0.0011209758551289756
7018;0.0005827636995249745
7019;0.0010492264509732723
7020;0.0002968290997635856
7021;0.0001423780103858339
7022;0.0006927081560192756
7023;0.00029110402676137375
7024;0.0002810417402095794
7025;0.0028766627426126115
7026;0.0007526010799033747
7027;0.000797386488076448
7028;0.0006312706378613373
7029;0.00062771158762261
7030;0.00029528344054491817
7031;0.0006549418202057938
7032;0.0002281754913128158
7033;0.00025402125561411126
7034;0.000604407075932018
7035;0.00046068745868046973
7036;0.0005101815552808675
7037;0.0004631935830073613
7038;0.0011130157466602997
7039;0.0002832789947374105
7040;0.0007213677772206171
7041;0.0006118008647137788
7042;0.0007192731361612211
7043;0.0009587181190614293
7044;0.00021505055893069336
7045;0.00032716805619711583
7046;0.0011491998533551626
7047;0.00039587598643862275
7048;0.0006666867534492664
7049;0.0001324719188628462
7050;0.00037709036197110284
7051;0.000588719022130168
7052;0.00029136929819542943
7053;0.000187032498808011
7054;0.0002003968251975808
7055;0.0004497704075582472
7056;0.0003518692735863248
7057;0.0003230773837000964
7058;0.0007026286817559819
7059;0.00019622148985707773
7060;0.0006153206365347925
7061;0.00033953283514103383
7062;0.0007708946426271478
7063;0.0007401023200991181
7064;0.000878941074889256
7065;0.00017212347653250114
7066;0.0002776878795426987
7067;0.0001451363238834004
7068;0.0005223498937236265
7069;0.0008831406851720254
7070;0.0007467050669725348
7071;0.00807874379751527
7072;0.0004175648683869936
7073;0.00027695408359813063
7074;0.0004901113591200645
7075;0.0003362465917884342
7076;0.0003565162470628131
7077;0.0008642200139204968
7078;0.0005547427785367963
7079;0.0014334256272671509
7080;0.000161555159486758
7081;0.0011121324385116908
7082;0.0014807168135179585
7083;0.0002466055992599309
7084;0.0008074579146782723
7085;0.0009946968116060892
7086;0.001261251486938243
7087;0.0007989762089947152
7088;0.0007594702229089724
7089;0.0003383516214999971
7090;0.0007409253956319534
7091;0.0002725617699266187
7092;9.831919209260135e-05
7093;0.0004616227186003207
7094;0.00024282088649096775
7095;0.0014439971529044938
7096;0.0003428364480315831
7097;0.0009989622730956205
7098;0.0007874146079541491
7099;0.0004503548016516179
7100;0.0007181429575169782
7101;0.00043886608919487614
7102;0.0005832769310222988
7103;0.00024606886984532414
7104;0.0008789547338912681
7105;0.0007829444206082159
7106;0.0004446540857243454
7107;0.000764023453977831
7108;0.0007414377917814645
7109;0.00018029532364410058
7110;0.00026387929199032034
7111;0.0010344828115621558
7112;0.0006705542483252946
7113;0.0008295899283207212
7114;0.0007492302660490194
7115;0.0006786719324558931
7116;0.0005567798059302804
7117;0.0012721650313731031
7118;0.000442252253927016
7119;0.0004231351352944168
7120;0.0006635570385454752
7121;0.0006117705879969196
7122;0.0010646061037637728
7123;0.0005128796911973402
7124;0.00026217271383800983
7125;0.00036085460317844575
7126;0.0003373676816170664
7127;0.0006005836884614785
7128;0.0010019962843089412
7129;0.0002838718832809485
7130;0.00017120070750992496
7131;0.00030884737881261556
7132;0.0002871441104359691
7133;0.00487725611571777
7134;0.003101320750920524
7135;0.0003051274478331195
7136;0.0007700312819001907
7137;0.00037285791538806763
7138;0.000886006286686363
7139;0.0010620671237904214
7140;0.000912944709185083
7141;0.0005241562926202412
7142;0.0013405981787518052
7143;0.0004348184505686298
7144;0.0009573545458825742
7145;0.0003781909697584457
7146;0.00030368903925584955
7147;0.00035842313016588514
7148;0.0007959115615222025
7149;0.000344798984657546
7150;0.00026527607688155266
7151;0.0004801848814334905
7152;0.0009103771758677309
7153;6.044033522575449e-07
7154;0.0010695150434254768
7155;0.0001856963640743681
7156;0.00039595977787479125
7157;0.0007814498238577382
7158;0.0006189296603568506
7159;0.00032349423242867474
7160;0.000881530413283696
7161;0.0019386493332040477
7162;0.0004696898076482169
7163;0.0004041538985404137
7164;0.00026082841635957025
7165;0.0005363316758491805
7166;0.0006384421326405731
7167;0.0008789547338912681
7168;0.00023392586470551502
7169;0.0004839808684629131
7170;0.0006851796783196385
7171;0.0022269951208193643
7172;0.00045497378989441226
7173;0.0019808359302701853
7174;0.0008992380507660168
7175;0.0010669031694252387
7176;0.0015105624831793947
7177;0.00014511465183560386
7178;0.00036069502893251856
7179;0.00025588523999506334
7180;0.0006249976390798105
7181;0.0006310643480200443
7182;0.0005369767128789025
7183;0.00040854083670435303
7184;0.0009926816428805197
7185;0.0008365121077924441
7186;0.0003009828541782216
7187;0.00020991685742900563
7188;0.0008512223554103616
7189;0.0004997802249595959
7190;9.323925856766849e-05
7191;0.0006222697485902076
7192;0.0003886971349316888
7193;0.0015720978291041024
7194;0.0007867884426677802
7195;0.0006193903046013747
7196;0.00024319835844977263
7197;0.0003574060807288875
7198;0.00022481551291390407
7199;0.000625921102421983
7200;0.0005771428920446902
7201;0.0003890153254770321
7202;0.0008390169230588346
7203;0.0006975072992644938
7204;0.000707147376446303
7205;0.0003775997489757276
7206;0.00024211217896823528
7207;0.0002671625329084095
7208;0.0010219877324351557
7209;0.0006516161476182494
7210;0.00047530969366000334
7211;0.0003633295725267807
7212;0.0009072539028831974
7213;0.0026725559774230323
7214;0.0011229557834840055
7215;0.0012660958116465647
7216;0.0004190423617338727
7217;0.00035349618561773474
7218;0.0005655390551212896
7219;0.0002330180968886512
7220;0.0004938374334351053
7221;0.0006535301122621841
7222;1.5880684869865275e-06
7223;0.0005682049311778086
7224;0.0017959320972708542
7225;0.00029070300389410147
7226;0.00016303926269755357
7227;0.0003172730625860058
7228;0.0008623712858599369
7229;0.00036306566485129493
7230;0.0010615225177988358
7231;0.00034772679582895343
7232;0.0005168493084955098
7233;0.00035376971989823736
7234;0.0059901355680333215
7235;0.0008173266317081887
7236;0.00034292371179198383
7237;0.0011570742035092554
7238;0.0005276401009485351
7239;0.0008827764656195836
7240;0.0005192245767383826
7241;0.0024155425684669954
7242;0.0003194713854032357
7243;0.0003899624106037237
7244;0.0007164659937446933
7245;0.0003600231385175456
7246;0.0004072079481334938
7247;0.0002984704358848492
7248;0.00036825370517009015
7249;0.0004419299081210321
7250;0.00037728035504897554
7251;0.0004221734968158729
7252;0.00035237635453795444
7253;0.0006638650529279805
7254;4.010614686159615e-05
7255;0.0002833771807173381
7256;0.0004463359562677164
7257;0.0013566504790736747
7258;0.0010766523319259147
7259;0.0005183971642024913
7260;0.0005100065141934671
7261;0.001352139833189003
7262;0.0004483435226655052
7263;0.0011236625037923888
7264;0.00031447492305781836
7265;0.00019144026923704392
7266;0.0006815409462342968
7267;0.00045092667987132
7268;0.000303942770188847
7269;0.0004252093139826688
7270;0.0016501933090885214
7271;0.0005960813941157841
7272;9.954796320725575e-07
7273;0.00030988997993817654
7274;0.0008735689456499744
7275;0.00034142621973514537
7276;0.00047725861138774587
7277;0.0001551184274626674
7278;0.0003156972175543003
7279;0.000528380888422483
7280;0.0002773653843890013
7281;0.0007784080219321167
7282;0.0035923784003441725
7283;0.00015878344401048258
7284;0.000304219390569471
7285;0.00036883868729432217
7286;0.00044010574439195556
7287;0.00039854728312713065
7288;0.004261141851759996
7289;0.0004430388904018644
7290;0.0004463652747765005
7291;0.001062280744145401
7292;0.0007650190140380484
7293;0.0009311092893468954
7294;0.0004648446097723926
7295;0.00037309695515081565
7296;0.0003301820980877924
7297;0.0011528926178410142
7298;0.000566160233353342
7299;0.0006493071276971536
7300;0.0003601723485855504
7301;0.00036997960648501866
7302;0.0002428130044730758
7303;0.0006407331514368707
7304;0.0003155570137484043
7305;0.0007341789546090496
7306;0.0003865987423050486
7307;0.0009532672022354667
7308;0.0005275163127314153
7309;0.00020937426300739824
7310;0.0005297984462014525
7311;0.0004668470660469307
7312;0.0004103703619994016
7313;0.000634223092516615
7314;0.0003440461410997911
7315;0.0006284398007902938
7316;0.00035507181017864926
7317;0.00022083702665359558
7318;0.0001682618591291585
7319;0.00014458094405451596
7320;0.0008159418987358589
7321;0.00016347704108438666
7322;0.0004940504473112294
7323;0.0004440261072898653
7324;0.00139784853765506
7325;0.0009310498764063521
7326;0.00019413392929735167
7327;0.00047439254236973324
7328;0.0007357436165436493
7329;0.0007305904192032261
7330;0.0004995941447441004
7331;0.0008147238934195448
7332;0.00028861508713851476
7333;0.00046516813783848646
7334;0.00026804333455857196
7335;0.001047639202393664
7336;0.0003518575159287244
7337;0.0005541018646296095
7338;0.0004172008327583244
7339;0.0009329586280631931
7340;0.00048699844297853654
7341;0.0006284853802704359
7342;2.7964693540958713e-06
7343;0.0002921656871879883
7344;0.0005626769581439815
7345;0.0007065889924724568
7346;0.0005407162417344487
7347;0.0003423790950429822
7348;0.0006119365094750833
7349;0.0003556344752272013
7350;0.0003732860700175654
7351;0.0009058596900249821
7352;0.0011712683704121858
7353;0.0005343909868271618
7354;0.0009290261764548319
7355;0.000545519557732938
7356;1.1380250406639368e-06
7357;0.0003594707606397268
7358;0.0006260997584868578
7359;0.00018363820762811028
7360;0.0004987567327890913
7361;0.00014858719486255566
7362;0.0005236505859825395
7363;0.0002046944234217715
7364;0.000886333956455816
7365;0.0007832054858409956
7366;0.0005611696308040861
7367;0.00016405205072166147
7368;0.0007206704277995762
7369;0.00045391351310768917
7370;0.0005857857111204132
7371;0.0016387202603282034
7372;0.0002876023941137784
7373;0.0001697319767179638
7374;0.00035761674726770794
7375;0.0005157431448384834
7376;0.0002837034568337901
7377;0.0004525491127028852
7378;0.0011654593113921668
7379;0.00039678803902674475
7380;0.0020019560207540986
7381;0.0004078133670131736
7382;0.00029527740490969154
7383;0.00032415907938948476
7384;0.0003929402775126033
7385;0.0004119281686775112
7386;0.0013222998840817758
7387;0.0003496749484852544
7388;0.000699743424154854
7389;0.0011007046979143408
7390;0.0009637656873185174
7391;0.0005451393272727617
7392;0.00026535297429920864
7393;0.0011209758551289756
7394;0.0005171707786982545
7395;9.468787246059472e-05
7396;0.0003722552857729779
7397;0.00046062993052879556
7398;0.00041650632875254285
7399;0.00048607777479338664
7400;0.0004401896861448165
7401;0.0003194621512018617
7402;0.0001039749977812531
7403;0.00045135018157258145
7404;0.0007572263512993413
7405;0.0005877879938644286
7406;0.000451727698541132
7407;0.00043954844769728387
7408;0.0002846690723966871
7409;0.0009007002929374914
7410;0.0002990236980594806
7411;0.00047053455763264486
7412;0.00026461988889908645
7413;0.0011763130458833481
7414;0.00032615807712200686
7415;0.0012188764957969847
7416;0.001321428999032886
7417;0.00032239794220491097
7418;0.000324138850147667
7419;0.00040878221823628473
7420;0.0003021153713300848
7421;0.0008665465713212461
7422;0.0004196443516269902
7423;0.0006605824428568976
7424;0.00027332102472246483
7425;0.0008136281090600497
7426;0.0009451317275009119
7427;0.0025579650346325487
7428;0.0006340159855605757
7429;0.0009367167910140716
7430;0.00040306376847040325
7431;0.00033581049575258506
7432;0.0005799021558654669
7433;0.0014266519259301714
7434;2.8793371982341383e-06
7435;0.0005874893924744315
7436;0.00019479369672913157
7437;0.0007467268432300468
7438;0.00045047423266258795
7439;0.0007921648022244672
7440;0.0014671263879347815
7441;0.00015074515956627188
7442;0.00020471381970513415
7443;0.0006859291347623035
7444;0.00044452918495194236
7445;0.0008654869016039683
7446;0.0006913772027024061
7447;0.00024606847267691974
7448;0.00019242401102365875
7449;0.0012460038111888352
7450;0.0008640148159245658
7451;0.0007332180996539249
7452;0.0005618620817392705
7453;0.00036375754501823007
7454;0.0006324594143892517
7455;0.0006774906969032298
7456;0.0006782999355622335
7457;0.0005175016289200607
7458;0.00038223735024122806
7459;0.0005146275287542407
7460;0.0007697509517831147
7461;0.0007514342015670698
7462;0.0002813493162873424
7463;0.00031165740675946044
7464;0.0005895778357569625
7465;0.0004945542303914196
7466;0.00038259049691405345
7467;0.0005705627508895727
7468;0.0002887438214167302
7469;0.00037134080230934006
7470;0.0008700295740810774
7471;0.0006111071206577458
7472;0.00029995400080594755
7473;0.0005418353457757094
7474;0.000952019398404395
7475;0.00025289178727244926
7476;0.0003880426816070353
7477;0.0007467268432300468
7478;0.000982908181005198
7479;0.00036584775446253377
7480;0.0005712034590013566
7481;0.00027905738219244884
7482;0.0007819257695764939
7483;0.0008248767141580245
7484;0.0006011409256509719
7485;0.00025358243168406114
7486;0.0006510903474266347
7487;0.0004224014873157811
7488;0.00035295908876499245
7489;0.0005118054269993146
7490;0.0012510676468332133
7491;0.00015685503200585902
7492;0.0009427582051404928
7493;0.003312143050481733
7494;0.0013428876229584
7495;0.00014071612168295433
7496;0.0010361363790663014
7497;0.0001127445292266129
7498;0.0005597295575353611
7499;0.00044644563178648154
7500;0.000196035641515767
7501;0.0006875717162730335
7502;0.00021003914766365062
7503;0.0007113270333069403
7504;0.00033350780227834286
7505;8.133582138304366e-07
7506;0.0007266101553020828
7507;0.0011707565632036068
7508;0.0005014305664196074
7509;0.000356621587184557
7510;0.002813896689429824
7511;0.0005602619915461263
7512;0.001325957548907973
7513;0.0011685651103495428
7514;0.000589765758954863
7515;0.00023854841247423445
7516;0.0007136663705687764
7517;0.0005860535977334505
7518;0.0007595042290528718
7519;0.0006672782235714063
7520;0.0005143516708622367
7521;0.0008153814247962814
7522;0.00031568890294503174
7523;0.000373501872856013
7524;0.0005335309808205143
7525;0.0005315711596090201
7526;0.0006045592156728967
7527;0.0003535032322551549
7528;0.0002240254397745365
7529;0.0009438293740191666
7530;0.0010926043614217925
7531;0.0005981793254216519
7532;0.0007729763940424681
7533;0.0008562135541355986
7534;0.00019670097250961522
7535;0.00031469436752441755
7536;0.00043521813192273713
7537;0.0005987972733127774
7538;0.0002385464403937298
7539;0.0002490161837037798
7540;0.0007182064810556398
7541;0.0009078866179163213
7542;0.0002436308255981484
7543;0.0005283945202106075
7544;0.0006981045003213256
7545;0.0008169888837475618
7546;0.0005088951114365973
7547;0.0002789348345855426
7548;0.0004933472372200484
7549;0.0008849807461177678
7550;0.0008782773094616304
7551;0.0010069853650806475
7552;0.0008611329538876768
7553;0.0007655268152646829
7554;0.0006598767275634196
7555;0.00018028702633391926
7556;0.000827533614552063
7557;0.001065005837557741
7558;0.004516246392031035
7559;0.00016225552430740545
7560;0.0003288605502105085
7561;0.0005012860726467853
7562;0.0002257452052566603
7563;0.0011942375339972283
7564;0.0004656683888695918
7565;0.0008257836980665123
7566;0.00034678956136610997
7567;0.00023481068758338398
7568;0.0002099525222729845
7569;0.00019797939348604635
7570;0.0009464851319314682
7571;0.0006042182495720661
7572;0.00020388030140376214
7573;0.0008386356954132508
7574;0.00011707741460875373
7575;0.0004003155876188246
7576;0.00028352710629223516
7577;0.001016995513106488
7578;0.0001198110352830448
7579;0.0004370793168678111
7580;0.0008094105419561637
7581;0.000298146709023661
7582;0.00022551237622864343
7583;0.0013835509072485225
7584;0.00028223160473615105
7585;0.000641203464423786
7586;0.0010425987596782416
7587;0.0003003866791933535
7588;0.0005016418790608594
7589;0.00020220531252699436
7590;0.0003557741904946739
7591;0.006531097793108729
7592;0.00012385251201133348
7593;0.0007904711913042663
7594;0.0047310298569633175
7595;0.00019511581925734812
7596;0.00022933251585287412
7597;0.0005090988923960962
7598;0.0003590009443394382
7599;0.0007024661818111632
7600;0.0005139765803090766
7601;0.0002920525817212447
7602;0.00033196408913308836
7603;0.0008680112598545553
7604;0.00045459824616192566
7605;0.000544507147959814
7606;0.00039602925221735393
7607;0.0006411294378384096
7608;0.0029116010745120964
7609;0.0003495584062648623
7610;0.00037558648511536554
7611;0.0008154053037287354
7612;0.00026832869990486244
7613;0.00027443896725851276
7614;0.0016477325033371726
7615;0.0004481421817724148
7616;0.0006998120613305861
7617;0.0002725813292098573
7618;0.0008702293890652723
7619;0.0003434637306253454
7620;0.0004870954929140721
7621;0.00047182346631256626
7622;0.0003216416911494958
7623;0.0005528188539397692
7624;0.00021617628347790006
7625;0.007149062149986461
7626;0.0008418833407835458
7627;0.0011371259785576294
7628;0.0006947216254103017
7629;0.0005021229299115412
7630;0.0006821456199499945
7631;0.0003500035263745471
7632;0.001070938926868612
7633;0.0015562873519949587
7634;0.000719972119235574
7635;0.001498750442907625
7636;0.0013898089601839206
7637;0.0005961623390229878
7638;0.00017451626518125735
7639;0.00026179470074753257
7640;0.00030069679021018443
7641;0.0005275777552489159
7642;0.0005240179986188614
7643;0.00031816295017482297
7644;0.000249046910816462
7645;0.0006992991714821046
7646;0.0003730806385489108
7647;0.00016045936519342986
7648;0.000578135901919954
7649;0.000533288881518805
7650;0.000274515116729844
7651;0.00036537612922854317
7652;0.00022232853917908573
7653;0.0037144952636599363
7654;0.000819984038133041
7655;7.003928195260112e-05
7656;0.0017984541691863866
7657;0.00024187822224624555
7658;0.0005111855282280473
7659;0.0010487420268894352
7660;0.0014486545747136408
7661;0.0009116011118693387
7662;0.000858944203480782
7663;0.0001513794704906171
7664;0.0007364617314060508
7665;0.0009101007453810719
7666;0.0008921389504266568
7667;0.0001398055151680883
7668;0.0011246105029075288
7669;0.000277802677925392
7670;0.0014377643942441308
7671;0.00019747681372812113
7672;0.0006216922605428858
7673;0.0008726264096496104
7674;0.0008710208580345958
7675;0.0004307462760041355
7676;0.00036412967790343573
7677;0.00041259069303604127
7678;0.0004062836223734315
7679;0.0006433331223138906
7680;0.0002607910716121176
7681;0.0002839444837313413
7682;0.0005640717364499753
7683;0.00042365078317919356
7684;0.0004060121296126149
7685;0.0012787304711345895
7686;0.00041390962736530945
7687;0.0003767973531924679
7688;0.0004016698633767509
7689;0.0005311437912002848
7690;0.00021746465500873614
7691;0.001152686369149774
7692;0.0008443072668627976
7693;0.00036882184541794753
7694;0.0003639361765203476
7695;0.004961890282410057
7696;0.00396391008620466
7697;0.0003585030804839221
7698;0.0005617914817805892
7699;0.0006274523775386059
7700;0.000681283089598687
7701;0.0005052920288141397
7702;0.0004460625675401774
7703;0.0010701273630355234
7704;0.0010147849936527201
7705;0.00034226180667836994
7706;0.0005306453235132839
7707;0.0002470243619282057
7708;0.0003068672775940418
7709;0.0004086339216774573
7710;0.0015278164012426892
7711;0.004009607003272046
7712;0.0006023220791293907
7713;0.0002698218328235779
7714;0.0005425176768645546
7715;0.0004249280347080091
7716;0.0002632111932681643
7717;0.000473973033463478
7718;0.0016462989608178515
7719;0.0001723581876183924
7720;0.0005628002230235883
7721;0.0007157365341363198
7722;0.0004039795224662978
7723;0.00033131993607774657
7724;0.000273033534868589
7725;0.00029802472703073307
7726;0.00015495485708742586
7727;0.000368072477754377
7728;0.0020205823393722832
7729;0.0013143735083784858
7730;0.0005501471627274388
7731;0.0005150490516510911
7732;0.0006351840235842161
7733;0.0006788718119612616
7734;0.000598931609495301
7735;0.0007259271964157862
7736;0.0015389515222276275
7737;0.0007107743106157906
7738;0.0005515345559761019
7739;0.0006105629873471191
7740;0.00037616495318539776
7741;0.0003270659228634318
7742;0.0010560559981610165
7743;0.00030014814251387757
7744;0.0006865554744824829
7745;0.0003091488046650712
7746;0.00040345516089804596
7747;2.6411260068354236e-06
7748;0.00029663072318185336
7749;0.0003069600827865902
7750;0.0008749004950578153
7751;0.0003120375007937827
7752;0.00014173039322075052
7753;0.0006610934738546567
7754;0.0005266842144281938
7755;0.0003106023104906127
7756;0.0006757690629219416
7757;0.0003875824909503836
7758;0.0003294924307925354
7759;0.0004332330102183582
7760;0.0004163530412698357
7761;0.0003687745358492436
7762;0.0005591512830872276
7763;0.0004837592476272693
7764;0.0003019105445772682
7765;0.00040194308116367207
7766;0.0006303698670125933
7767;0.0006161982591016018
7768;0.00037194664855328536
7769;0.00035060539251805813
7770;0.0067505221470841046
7771;0.00038656016493021335
7772;0.0003934200992658939
7773;0.00021251435626994675
7774;0.0008675467500491566
7775;0.0006603868080268501
7776;0.0010143043469246367
7777;0.0005940025456367339
7778;0.0007537950270807767
7779;0.0011118580904239484
7780;0.0024852250955357483
7781;0.001029023749934428
7782;0.00022180486972628332
7783;0.0008848865418117723
7784;0.0003444976072911977
7785;6.593547638337596e-05
7786;0.0005463205108162765
7787;0.0005371430953433812
7788;0.00017052636274526528
7789;0.0004651527522668539
7790;0.0006999175747897878
7791;0.0005126872334152455
7792;0.0003039794477515641
7793;0.0007561291979833402
7794;0.0007748162685642098
7795;0.000381678753836899
7796;0.0005598340725982749
7797;0.00022492724707624234
7798;0.00023975423952400174
7799;0.00034444007658625004
7800;0.00047280307431262923
7801;0.0003047323365237617
7802;0.00041903204620875455
7803;0.000667907089258086
7804;0.0003485380579917266
7805;0.0007145709297315592
7806;0.00032985939359242043
7807;0.0007113862181283791
7808;0.0006180861526445171
7809;0.003408981137255656
7810;0.00037378644369959993
7811;0.0005114861406485353
7812;0.0007205182714619419
7813;0.00033254141779948376
7814;0.0009527775426589925
7815;0.0008001125944196406
7816;0.0010417313207556887
7817;0.00016978203221611928
7818;0.0003623214994907855
7819;0.0005976031140446431
7820;0.00399387971025366
7821;0.0008992451062761118
7822;0.0004987567327890913
7823;0.0020070951258606426
7824;0.00020734700869659336
7825;0.000956390342216697
7826;0.0012954570463626256
7827;0.0011858434022645047
7828;0.0014108423227877443
7829;0.0008356478421151841
7830;0.00034212642934209415
7831;0.0003271718000688025
7832;0.0008638243031263184
7833;0.0009352101281228962
7834;0.000372143113081119
7835;0.0004048980101010824
7836;0.0003285674346475278
7837;4.6889339946744694e-07
7838;0.0016579244251179288
7839;9.248365164232783e-07
7840;0.00027831176981995583
7841;0.00026738765624925406
7842;0.0005860158218216309
7843;0.0004775750242683495
7844;0.004621318275366817
7845;0.00036284199858571957
7846;0.0008007198163777964
7847;0.0003349497037208176
7848;0.00481627646507234
7849;0.0001886983387631537
7850;0.0002649433128607508
7851;0.0008165352619423686
7852;0.00033522206795689004
7853;0.00011547036012836729
7854;0.0006034381619540983
7855;0.0003730748202081943
7856;0.0009575270669663829
7857;0.0004085022083969571
7858;0.0003759093919523297
7859;0.0005249151962916351
7860;0.00046534139360703713
7861;0.0002884519643670924
7862;0.0006743885454779927
7863;0.0010176017445851326
7864;0.0005882204158014718
7865;0.0008333995790867414
7866;0.0004514688038944288
7867;0.0001246269010515617
7868;0.00016417724842639046
7869;0.0001611130948235622
7870;0.0033894208794532717
7871;0.0004351698934437686
7872;0.00018941591723174492
7873;0.00127564218003306
7874;0.0012466762457424268
7875;0.0016092898020968395
7876;0.0003156721424738057
7877;0.00042099545499792217
7878;0.0002707895252665407
7879;0.00063336957832446
7880;0.0007945647314043171
7881;0.0010895624034045804
7882;0.0002599817874869954
7883;0.0004510360168495534
7884;0.0002041733537938832
7885;0.0008491825805865205
7886;0.005877927304168784
7887;0.0003362465917884342
7888;0.000322580316103008
7889;0.0001962166049602395
7890;0.0007761747382103679
7891;0.0006861297818027091
7892;0.0006190610747166609
7893;0.0004407098357170782
7894;0.0002038093122005339
7895;0.0003609281384787222
7896;0.0005492536372765923
7897;0.0002945121943742179
7898;0.00043054831531407444
7899;0.00020857800047849976
7900;0.0002947343064787473
7901;0.0003871927610610631
7902;0.0007148166823817744
7903;0.0005121857635034327
7904;0.000676075398749903
7905;0.00041144126742138714
7906;0.0002100210718840713
7907;0.0033768344891626795
7908;0.002963366842484081
7909;0.0004864250082708052
7910;0.0001545867034946866
7911;0.001201317713669102
7912;0.0002146177035676873
7913;0.00025853602953441996
7914;0.0007586549367894095
7915;0.0002876956745268121
7916;0.0003858703344589129
7917;0.0003529847712182283
7918;0.0005063603594453829
7919;0.000295007508321256
7920;0.001098805148434098
7921;0.000250711460715241
7922;0.0012642488649108681
7923;0.0013395961593836833
7924;0.00050140528432097
7925;0.0009629922896145744
7926;6.197174098742564e-05
7927;0.0017825550374566351
7928;0.0014704993706274139
7929;0.00015316703044134617
7930;0.000909866546753332
7931;0.00036304760711053233
7932;0.0008638243031263184
7933;0.000544249014930949
7934;0.0009097201649453547
7935;0.0003395498146972812
7936;0.0005031705266113912
7937;0.0007973352887096918
7938;0.00034814374308861395
7939;0.0002987429768320081
7940;0.0007595587272060699
7941;0.0003664809615376585
7942;0.003414214639692319
7943;1.1702491297910266e-06
7944;0.0003350053383259616
7945;0.00043476184032512966
7946;0.0007721853750846398
7947;0.0004923592532894657
7948;0.0007025600474271857
7949;0.00481302294923827
7950;0.00062445233929654
7951;0.0007693878366972417
7952;0.0005173247879557591
7953;0.00042149532822054057
7954;0.0002747536721301342
7955;0.000724156051533278
7956;0.00010267271639885289
7957;0.0003474791844954346
7958;0.0005703595067403427
7959;0.00010612792310615317
7960;0.00041625959769490956
7961;0.0006060252563236965
7962;0.0003605169731199475
7963;0.00020722991468766008
7964;0.0003688395987877252
7965;0.0005713158524925781
7966;0.0004590684617082446
7967;0.0002549588143913993
7968;0.0011444395984046584
7969;0.00026934787643202414
7970;0.00037427568140198104
7971;0.0001605923876190499
7972;0.0009045815519045189
7973;0.0009076482295361799
7974;0.0004692565051409661
7975;0.0004101688886609696
7976;0.00024617560946295705
7977;0.00032409432961429195
7978;0.0005121535666694788
7979;0.0006057800489733678
7980;0.0004614015288298974
7981;0.0005285855119994055
7982;0.00027272616749323363
7983;0.0006958630280664144
7984;0.000352528928125542
7985;0.0001127445292266129
7986;0.00034397985155873987
7987;0.0002546702065406727
7988;0.000572970895465988
7989;1.253595159710121e-06
7990;0.0012497328898561845
7991;0.00101895307990881
7992;0.00021878634469281135
7993;0.0004885645136853143
7994;0.0003423102526711384
7995;0.0001944956048520977
7996;0.00109687037335626
7997;0.0004249629201549285
7998;0.00023673055190650928
7999;0.00037266579501609327
8000;0.0007574849029535941
8001;0.0002493984284578077
8002;0.000911734189162879
8003;0.00043884339626024663
8004;0.00047317477915151244
8005;0.0007004210302177701
8006;0.0007380786843672739
8007;0.00027666563674137344
8008;0.0012923844027487772
8009;0.00028007431900262906
8010;0.00032489618323398997
8011;0.0028825418824170077
8012;0.0007381398449928848
8013;0.0001829610946773081
8014;0.0003733496815521651
8015;0.00022059327195715528
8016;0.0004503655964926557
8017;0.00024715089649050793
8018;0.0004003807410739007
8019;0.005267821495172736
8020;0.00019950036650353623
8021;0.00044925731362898286
8022;0.0002754489601449103
8023;0.00043870710014144455
8024;0.003554256746105344
8025;0.00044544306012296613
8026;0.00048306249473926613
8027;0.0012711188364323896
8028;0.00044795430637684997
8029;0.00040262029523261723
8030;0.001278375184130355
8031;0.0004077267589584174
8032;0.0003890945243357656
8033;0.0013050112254577725
8034;0.0005350350883205681
8035;0.0009659505139734396
8036;0.00032289785879976134
8037;0.00026914467518169145
8038;0.0002651305319030204
8039;0.00023589384688016003
8040;0.0008872944597809962
8041;0.00039641895119477697
8042;0.0014413339611016023
8043;0.0003770047647939915
8044;0.0003155105003185016
8045;0.0016056529378418818
8046;0.0011735944921780744
8047;0.00043045370222488124
8048;0.0008699359876368745
8049;0.0013812201123873525
8050;0.0003409171044318029
8051;0.0005729040214064585
8052;0.00011576179030824511
8053;0.001503886742706518
8054;0.00030664683823662935
8055;0.00032186754384149456
8056;0.005312116962927625
8057;0.0004112142240844124
8058;8.152747962028002e-05
8059;0.0005615204441583886
8060;0.00022261027451466332
8061;0.00020598291567895362
8062;0.0006904729568057531
8063;0.00039059126647080584
8064;0.0007784809384228944
8065;0.001494285448070279
8066;0.0011785141514268078
8067;0.0002563995826671317
8068;0.00027852728065917194
8069;0.0008935007356171153
8070;0.0002712989649631634
8071;0.000426188017485012
8072;0.00045624001694021833
8073;0.0005170646031975522
8074;0.00039299498068759507
8075;0.0005369830495518704
8076;0.0004664637472062373
8077;0.0006639619605183549
8078;0.001962094785270119
8079;0.001114232096251428
8080;0.011763390987157559
8081;0.0006514287446380637
8082;0.0002841222809585321
8083;0.0003303044891074646
8084;0.0008105957180545367
8085;0.0006589810281548387
8086;0.0007309375294295332
8087;0.0005252169152730529
8088;0.0007174718104993966
8089;0.000759762419832534
8090;0.0006195266667825044
8091;0.0006284398007902938
8092;0.00019105724674954464
